defect_id,lot_id,wafer_id,tool_id,process_step,defect_type,defect_density,x_coord_mm,y_coord_mm,timestamp
D-0000218,W2401-0027,W2401-0027-W06,ETCH-02,etch,particle,0.4195,117.49,26.52,2024-01-05T14:57:03
D-0000219,W2401-0027,W2401-0027-W04,ETCH-02,etch,particle,0.2653,128.31,-23.88,2024-01-05T16:37:03
D-0000220,W2401-0027,W2401-0027-W18,ETCH-02,etch,particle,0.4074,84.75,55.66,2024-01-05T16:03:03
D-0000221,W2401-0027,W2401-0027-W08,ETCH-02,etch,void,0.4166,-79.97,96.12,2024-01-05T15:13:03
D-0000222,W2401-0027,W2401-0027-W04,ETCH-02,etch,bridge,0.2443,54.1,-54.1,2024-01-05T14:18:03
D-0000223,W2401-0028,W2401-0028-W08,CMP-02,cmp,bridge,0.046,71.16,-2.14,2024-01-05T21:39:10
D-0000224,W2401-0028,W2401-0028-W19,CMP-02,cmp,void,0.0609,-28.97,127.28,2024-01-05T19:10:10
D-0000225,W2401-0028,W2401-0028-W15,CMP-02,cmp,void,0.0149,107.55,-1.05,2024-01-05T20:23:10
D-0000226,W2401-0028,W2401-0028-W17,CMP-02,cmp,etch_pit,0.0217,87.14,-40.2,2024-01-05T18:40:10
D-0000227,W2401-0028,W2401-0028-W13,CMP-02,cmp,void,0.0167,101.52,-95.23,2024-01-05T21:21:10
D-0000228,W2401-0028,W2401-0028-W12,CMP-02,cmp,scratch,0.0227,146.66,53.27,2024-01-05T21:28:10
D-0000229,W2401-0029,W2401-0029-W01,IMP-02,implant,etch_pit,0.0531,-15.71,-117.74,2024-01-05T23:20:40
D-0000230,W2401-0029,W2401-0029-W13,IMP-02,implant,bridge,0.0686,6.81,80.49,2024-01-05T22:57:40
D-0000231,W2401-0029,W2401-0029-W03,IMP-02,implant,patterning_defect,0.0211,20.22,139.74,2024-01-06T01:26:40
D-0000232,W2401-0029,W2401-0029-W20,IMP-02,implant,patterning_defect,0.0546,10.21,54.19,2024-01-05T23:13:40
D-0000233,W2401-0029,W2401-0029-W14,IMP-02,implant,bridge,0.0533,84.44,109.69,2024-01-05T22:53:40
D-0000234,W2401-0029,W2401-0029-W05,IMP-02,implant,etch_pit,0.013,-50.4,-138.89,2024-01-06T00:47:40
D-0000235,W2401-0030,W2401-0030-W22,LIT-03,litho,etch_pit,0.0447,65.32,64.59,2024-01-06T03:17:50
D-0000236,W2401-0030,W2401-0030-W17,LIT-03,litho,patterning_defect,0.0619,-60.16,31.47,2024-01-06T05:21:50
D-0000237,W2401-0030,W2401-0030-W20,LIT-03,litho,void,0.0604,43.89,-64.5,2024-01-06T04:08:50
D-0000238,W2401-0030,W2401-0030-W21,LIT-03,litho,void,0.0466,92.46,123.05,2024-01-06T05:10:50
D-0000239,W2401-0030,W2401-0030-W21,LIT-03,litho,void,0.0386,-95.65,117.77,2024-01-06T03:55:50
D-0000240,W2401-0031,W2401-0031-W13,DIFF-01,diffusion,void,0.0531,140.69,-93.35,2024-01-06T08:45:04
D-0000241,W2401-0031,W2401-0031-W15,DIFF-01,diffusion,scratch,0.0724,138.13,-130.08,2024-01-06T08:48:04
D-0000242,W2401-0031,W2401-0031-W22,DIFF-01,diffusion,patterning_defect,0.0496,9.59,-34.43,2024-01-06T06:46:04
D-0000243,W2401-0031,W2401-0031-W20,DIFF-01,diffusion,bridge,0.0449,-0.83,102.96,2024-01-06T06:41:04
D-0000244,W2401-0031,W2401-0031-W11,DIFF-01,diffusion,void,0.0257,147.27,-137.62,2024-01-06T08:52:04
D-0000245,W2401-0031,W2401-0031-W18,DIFF-01,diffusion,scratch,0.052,-30.22,-93.5,2024-01-06T08:48:04
D-0000246,W2401-0031,W2401-0031-W08,DIFF-01,diffusion,void,0.0656,114.14,48.74,2024-01-06T07:40:04
D-0000247,W2401-0032,W2401-0032-W13,DEP-01,deposition,etch_pit,0.0366,-12.92,-137.58,2024-01-06T13:03:59
D-0000248,W2401-0032,W2401-0032-W04,DEP-01,deposition,scratch,0.082,-96.58,73.45,2024-01-06T11:46:59
D-0000249,W2401-0032,W2401-0032-W09,DEP-01,deposition,scratch,0.0847,-31.83,27.89,2024-01-06T11:01:59
D-0000250,W2401-0032,W2401-0032-W05,DEP-01,deposition,void,0.0752,-61.34,41.21,2024-01-06T12:53:59
D-0000251,W2401-0032,W2401-0032-W05,DEP-01,deposition,bridge,0.0691,103.33,86.28,2024-01-06T11:07:59
D-0000252,W2401-0032,W2401-0032-W07,DEP-01,deposition,void,0.0821,21.63,-118.28,2024-01-06T11:54:59
D-0000253,W2401-0032,W2401-0032-W06,DEP-01,deposition,scratch,0.0648,123.97,-93.39,2024-01-06T13:25:59
D-0000254,W2401-0033,W2401-0033-W24,LIT-01,litho,patterning_defect,0.0487,123.36,-46.68,2024-01-06T14:41:59
D-0000255,W2401-0033,W2401-0033-W19,LIT-01,litho,scratch,0.0857,-82.95,57.99,2024-01-06T15:26:59
D-0000256,W2401-0033,W2401-0033-W17,LIT-01,litho,bridge,0.0649,-118.54,107.41,2024-01-06T16:08:59
D-0000257,W2401-0033,W2401-0033-W04,LIT-01,litho,bridge,0.0413,-39.99,134.59,2024-01-06T16:04:59
D-0000258,W2401-0033,W2401-0033-W17,LIT-01,litho,scratch,0.0409,104.34,-52.34,2024-01-06T16:35:59
D-0000259,W2401-0033,W2401-0033-W11,LIT-01,litho,etch_pit,0.0718,-63.38,-71.01,2024-01-06T14:00:59
D-0000260,W2401-0034,W2401-0034-W10,DIFF-01,diffusion,bridge,0.0196,52.28,3.67,2024-01-06T20:56:45
D-0000261,W2401-0034,W2401-0034-W03,DIFF-01,diffusion,patterning_defect,0.0191,-5.6,-4.69,2024-01-06T18:41:45
D-0000262,W2401-0034,W2401-0034-W07,DIFF-01,diffusion,void,0.0664,24.43,-68.8,2024-01-06T18:38:45
D-0000263,W2401-0034,W2401-0034-W03,DIFF-01,diffusion,etch_pit,0.0268,-57.34,-52.08,2024-01-06T20:25:45
D-0000264,W2401-0034,W2401-0034-W04,DIFF-01,diffusion,scratch,0.0362,-117.05,68.22,2024-01-06T20:02:45
D-0000265,W2401-0035,W2401-0035-W07,CMP-02,cmp,etch_pit,0.0481,103.07,7.31,2024-01-06T23:21:55
D-0000266,W2401-0035,W2401-0035-W14,CMP-02,cmp,void,0.0354,-144.22,35.99,2024-01-06T22:59:55
D-0000267,W2401-0035,W2401-0035-W23,CMP-02,cmp,etch_pit,0.0742,-64.52,80.39,2024-01-06T22:43:55
D-0000268,W2401-0035,W2401-0035-W02,CMP-02,cmp,etch_pit,0.0242,-34.89,8.71,2024-01-06T22:52:55
D-0000269,W2401-0035,W2401-0035-W23,CMP-02,cmp,bridge,0.0478,-131.08,69.29,2024-01-06T22:54:55
D-0000270,W2401-0035,W2401-0035-W25,CMP-02,cmp,void,0.0317,-110.33,102.72,2024-01-07T00:35:55
D-0000271,W2401-0035,W2401-0035-W18,CMP-02,cmp,etch_pit,0.0379,-100.49,-108.22,2024-01-06T23:45:55
D-0000272,W2401-0035,W2401-0035-W18,CMP-02,cmp,etch_pit,0.0748,-21.41,-131.61,2024-01-06T23:44:55
D-0000273,W2401-0036,W2401-0036-W17,DEP-01,deposition,void,0.0703,11.6,-65.7,2024-01-07T03:30:15
D-0000274,W2401-0036,W2401-0036-W05,DEP-01,deposition,void,0.037,-48.49,71.76,2024-01-07T05:39:15
D-0000275,W2401-0036,W2401-0036-W09,DEP-01,deposition,void,0.0372,26.32,138.43,2024-01-07T06:11:15
D-0000276,W2401-0036,W2401-0036-W11,DEP-01,deposition,etch_pit,0.0773,-63.17,0.61,2024-01-07T04:05:15
D-0000277,W2401-0036,W2401-0036-W20,DEP-01,deposition,patterning_defect,0.0874,93.1,-21.42,2024-01-07T04:13:15
D-0000278,W2401-0036,W2401-0036-W01,DEP-01,deposition,particle,0.0781,113.98,-136.22,2024-01-07T06:13:15
D-0000279,W2401-0036,W2401-0036-W10,DEP-01,deposition,void,0.0284,43.91,-79.84,2024-01-07T03:48:15
D-0000280,W2401-0036,W2401-0036-W05,DEP-01,deposition,bridge,0.0761,146.38,-114.51,2024-01-07T04:11:15
D-0000281,W2401-0037,W2401-0037-W03,DIFF-02,diffusion,particle,0.281,-5.8,6.49,2024-01-07T09:20:50
D-0000282,W2401-0037,W2401-0037-W21,DIFF-02,diffusion,particle,0.3845,54.23,-64.39,2024-01-07T07:50:50
D-0000283,W2401-0037,W2401-0037-W17,DIFF-02,diffusion,particle,0.2958,25.76,147.54,2024-01-07T08:43:50
D-0000284,W2401-0037,W2401-0037-W05,DIFF-02,diffusion,particle,0.4126,146.16,-82.82,2024-01-07T08:32:50
D-0000285,W2401-0037,W2401-0037-W21,DIFF-02,diffusion,void,0.3798,-61.78,-25.84,2024-01-07T09:49:50
D-0000286,W2401-0037,W2401-0037-W01,DIFF-02,diffusion,particle,0.4115,144.47,60.7,2024-01-07T08:12:50
D-0000287,W2401-0037,W2401-0037-W10,DIFF-02,diffusion,particle,0.4397,7.7,91.0,2024-01-07T07:22:50
D-0000288,W2401-0037,W2401-0037-W23,DIFF-02,diffusion,particle,0.4041,70.64,-92.25,2024-01-07T06:54:50
D-0000289,W2401-0037,W2401-0037-W05,DIFF-02,diffusion,particle,0.2358,101.67,-146.89,2024-01-07T07:56:50
D-0000290,W2401-0037,W2401-0037-W20,DIFF-02,diffusion,particle,0.2943,-146.58,-122.22,2024-01-07T07:40:50
D-0000291,W2401-0037,W2401-0037-W14,DIFF-02,diffusion,particle,0.24,64.83,-10.97,2024-01-07T06:44:50
D-0000292,W2401-0037,W2401-0037-W18,DIFF-02,diffusion,particle,0.3179,5.57,-123.05,2024-01-07T08:34:50
D-0000293,W2401-0037,W2401-0037-W06,DIFF-02,diffusion,void,0.425,-5.94,-53.39,2024-01-07T09:49:50
D-0000294,W2401-0037,W2401-0037-W12,DIFF-02,diffusion,particle,0.2664,-108.57,-102.88,2024-01-07T09:04:50
D-0000295,W2401-0037,W2401-0037-W02,DIFF-02,diffusion,particle,0.3547,3.26,82.1,2024-01-07T09:29:50
D-0000296,W2401-0037,W2401-0037-W24,DIFF-02,diffusion,particle,0.4249,16.03,68.41,2024-01-07T08:18:50
D-0000297,W2401-0037,W2401-0037-W02,DIFF-02,diffusion,particle,0.2454,-18.02,-112.96,2024-01-07T08:38:50
D-0000298,W2401-0038,W2401-0038-W03,ETCH-03,etch,void,0.0272,-17.02,64.72,2024-01-07T11:50:06
D-0000299,W2401-0038,W2401-0038-W19,ETCH-03,etch,bridge,0.0873,136.09,126.97,2024-01-07T12:18:06
D-0000300,W2401-0038,W2401-0038-W06,ETCH-03,etch,scratch,0.0561,19.93,34.21,2024-01-07T14:04:06
D-0000301,W2401-0038,W2401-0038-W14,ETCH-03,etch,etch_pit,0.0864,69.38,89.22,2024-01-07T13:43:06
D-0000302,W2401-0038,W2401-0038-W19,ETCH-03,etch,particle,0.0343,15.83,-106.13,2024-01-07T11:37:06
D-0000303,W2401-0039,W2401-0039-W21,LIT-03,litho,void,0.0871,86.23,106.0,2024-01-07T17:16:45
D-0000304,W2401-0039,W2401-0039-W07,LIT-03,litho,scratch,0.0852,-69.5,-112.6,2024-01-07T18:03:45
D-0000305,W2401-0039,W2401-0039-W21,LIT-03,litho,void,0.0695,-2.06,-100.85,2024-01-07T16:38:45
D-0000306,W2401-0039,W2401-0039-W10,LIT-03,litho,scratch,0.0116,-49.88,108.9,2024-01-07T17:25:45
D-0000307,W2401-0039,W2401-0039-W25,LIT-03,litho,void,0.0672,-114.29,117.2,2024-01-07T17:32:45
D-0000308,W2401-0039,W2401-0039-W19,LIT-03,litho,void,0.0249,-97.05,-128.18,2024-01-07T15:12:45
D-0000309,W2401-0040,W2401-0040-W08,DEP-02,deposition,bridge,0.0577,77.4,122.38,2024-01-07T21:58:32
D-0000310,W2401-0040,W2401-0040-W04,DEP-02,deposition,scratch,0.0666,94.62,-107.79,2024-01-07T21:16:32
D-0000311,W2401-0040,W2401-0040-W17,DEP-02,deposition,scratch,0.0219,93.07,75.32,2024-01-07T19:19:32
D-0000312,W2401-0040,W2401-0040-W05,DEP-02,deposition,etch_pit,0.0418,86.59,108.17,2024-01-07T21:14:32
D-0000313,W2401-0040,W2401-0040-W07,DEP-02,deposition,scratch,0.0807,-69.94,16.15,2024-01-07T21:29:32
D-0000314,W2401-0040,W2401-0040-W22,DEP-02,deposition,etch_pit,0.0515,1.76,20.54,2024-01-07T20:23:32
D-0000315,W2401-0041,W2401-0041-W23,DEP-03,deposition,etch_pit,0.0664,-38.09,4.27,2024-01-07T23:26:30
D-0000316,W2401-0041,W2401-0041-W08,DEP-03,deposition,bridge,0.0415,-130.86,100.68,2024-01-08T01:51:30
D-0000317,W2401-0041,W2401-0041-W25,DEP-03,deposition,particle,0.0114,142.44,-78.59,2024-01-08T00:18:30
D-0000318,W2401-0041,W2401-0041-W21,DEP-03,deposition,particle,0.0558,87.69,-53.42,2024-01-08T00:36:30
D-0000319,W2401-0041,W2401-0041-W03,DEP-03,deposition,scratch,0.0797,135.32,110.86,2024-01-08T01:05:30
D-0000320,W2401-0042,W2401-0042-W01,CMP-01,cmp,etch_pit,0.0614,-99.09,127.2,2024-01-08T04:49:15
D-0000321,W2401-0042,W2401-0042-W24,CMP-01,cmp,scratch,0.0119,-58.77,-6.57,2024-01-08T05:06:15
D-0000322,W2401-0042,W2401-0042-W24,CMP-01,cmp,void,0.0145,96.33,122.67,2024-01-08T04:46:15
D-0000323,W2401-0042,W2401-0042-W14,CMP-01,cmp,patterning_defect,0.0166,55.66,-0.04,2024-01-08T04:54:15
D-0000324,W2401-0043,W2401-0043-W05,DEP-01,deposition,void,0.0607,69.06,-114.56,2024-01-08T07:09:27
D-0000325,W2401-0043,W2401-0043-W04,DEP-01,deposition,etch_pit,0.0839,137.11,-26.79,2024-01-08T09:41:27
D-0000326,W2401-0043,W2401-0043-W22,DEP-01,deposition,particle,0.0192,80.87,51.68,2024-01-08T06:58:27
D-0000327,W2401-0043,W2401-0043-W04,DEP-01,deposition,void,0.0184,123.16,-136.53,2024-01-08T09:07:27
D-0000328,W2401-0044,W2401-0044-W15,DEP-02,deposition,particle,0.2857,72.29,8.69,2024-01-08T12:03:26
D-0000329,W2401-0044,W2401-0044-W08,DEP-02,deposition,particle,0.3557,68.44,-137.97,2024-01-08T12:37:26
D-0000330,W2401-0044,W2401-0044-W07,DEP-02,deposition,particle,0.2843,10.77,47.78,2024-01-08T12:07:26
D-0000331,W2401-0044,W2401-0044-W21,DEP-02,deposition,bridge,0.4028,82.44,-118.12,2024-01-08T13:26:26
D-0000332,W2401-0044,W2401-0044-W10,DEP-02,deposition,particle,0.2225,-142.23,17.4,2024-01-08T11:52:26
D-0000333,W2401-0044,W2401-0044-W21,DEP-02,deposition,particle,0.4305,107.23,22.78,2024-01-08T11:34:26
D-0000334,W2401-0044,W2401-0044-W05,DEP-02,deposition,particle,0.2717,-110.62,101.32,2024-01-08T12:42:26
D-0000335,W2401-0044,W2401-0044-W07,DEP-02,deposition,scratch,0.2917,139.37,66.03,2024-01-08T13:33:26
D-0000336,W2401-0044,W2401-0044-W03,DEP-02,deposition,void,0.384,-148.63,128.35,2024-01-08T13:14:26
D-0000337,W2401-0044,W2401-0044-W22,DEP-02,deposition,particle,0.2863,83.21,24.87,2024-01-08T13:41:26
D-0000338,W2401-0044,W2401-0044-W01,DEP-02,deposition,void,0.2572,-13.79,-106.72,2024-01-08T10:59:26
D-0000339,W2401-0044,W2401-0044-W14,DEP-02,deposition,etch_pit,0.3374,11.81,-33.56,2024-01-08T13:26:26
D-0000340,W2401-0045,W2401-0045-W07,DEP-03,deposition,etch_pit,0.0307,-126.67,72.31,2024-01-08T15:18:26
D-0000341,W2401-0045,W2401-0045-W01,DEP-03,deposition,particle,0.0485,-132.96,-112.31,2024-01-08T17:16:26
D-0000342,W2401-0045,W2401-0045-W06,DEP-03,deposition,void,0.0546,-66.18,-99.43,2024-01-08T17:17:26
D-0000343,W2401-0045,W2401-0045-W02,DEP-03,deposition,void,0.0677,-123.56,-21.99,2024-01-08T17:10:26
D-0000344,W2401-0045,W2401-0045-W01,DEP-03,deposition,void,0.0204,107.28,9.25,2024-01-08T15:06:26
D-0000345,W2401-0046,W2401-0046-W11,LIT-01,litho,particle,0.416,97.67,54.97,2024-01-08T21:44:04
D-0000346,W2401-0046,W2401-0046-W01,LIT-01,litho,particle,0.3776,-63.93,-74.59,2024-01-08T19:31:04
D-0000347,W2401-0046,W2401-0046-W01,LIT-01,litho,particle,0.427,-28.15,-1.08,2024-01-08T22:16:04
D-0000348,W2401-0046,W2401-0046-W21,LIT-01,litho,particle,0.3058,85.48,36.63,2024-01-08T20:34:04
D-0000349,W2401-0046,W2401-0046-W15,LIT-01,litho,particle,0.3946,-45.29,-64.06,2024-01-08T19:44:04
D-0000350,W2401-0046,W2401-0046-W08,LIT-01,litho,particle,0.4104,-108.22,92.41,2024-01-08T20:58:04
D-0000351,W2401-0046,W2401-0046-W14,LIT-01,litho,particle,0.211,-131.3,-113.68,2024-01-08T22:20:04
D-0000352,W2401-0046,W2401-0046-W17,LIT-01,litho,particle,0.2518,91.22,70.53,2024-01-08T20:45:04
D-0000353,W2401-0046,W2401-0046-W18,LIT-01,litho,particle,0.3123,-66.7,132.08,2024-01-08T21:05:04
D-0000354,W2401-0046,W2401-0046-W06,LIT-01,litho,particle,0.2107,-145.09,-119.97,2024-01-08T22:06:04
D-0000355,W2401-0046,W2401-0046-W22,LIT-01,litho,particle,0.2269,27.64,109.79,2024-01-08T19:27:04
D-0000356,W2401-0046,W2401-0046-W11,LIT-01,litho,scratch,0.3159,-90.75,-136.35,2024-01-08T20:55:04
D-0000357,W2401-0046,W2401-0046-W04,LIT-01,litho,particle,0.3155,-80.7,-125.25,2024-01-08T19:12:04
D-0000358,W2401-0046,W2401-0046-W10,LIT-01,litho,particle,0.3327,-66.89,-59.53,2024-01-08T22:25:04
D-0000359,W2401-0046,W2401-0046-W13,LIT-01,litho,particle,0.376,-141.61,19.41,2024-01-08T19:46:04
D-0000360,W2401-0046,W2401-0046-W12,LIT-01,litho,particle,0.332,-43.11,-22.08,2024-01-08T20:49:04
D-0000361,W2401-0046,W2401-0046-W20,LIT-01,litho,particle,0.2074,-113.09,-147.37,2024-01-08T19:50:04
D-0000362,W2401-0047,W2401-0047-W20,CMP-01,cmp,void,0.0758,125.0,-18.04,2024-01-08T23:55:48
D-0000363,W2401-0047,W2401-0047-W14,CMP-01,cmp,etch_pit,0.0449,-104.62,-43.74,2024-01-08T23:06:48
D-0000364,W2401-0047,W2401-0047-W17,CMP-01,cmp,scratch,0.0211,105.42,-143.34,2024-01-08T23:04:48
D-0000365,W2401-0047,W2401-0047-W09,CMP-01,cmp,void,0.044,-56.44,-50.56,2024-01-09T01:20:48
D-0000366,W2401-0047,W2401-0047-W01,CMP-01,cmp,etch_pit,0.0736,-133.93,26.38,2024-01-09T01:40:48
D-0000367,W2401-0048,W2401-0048-W04,DEP-02,deposition,patterning_defect,0.013,74.21,-70.72,2024-01-09T04:09:12
D-0000368,W2401-0048,W2401-0048-W18,DEP-02,deposition,etch_pit,0.0542,95.52,18.75,2024-01-09T06:08:12
D-0000369,W2401-0048,W2401-0048-W23,DEP-02,deposition,bridge,0.0316,-148.1,-74.71,2024-01-09T06:10:12
D-0000370,W2401-0048,W2401-0048-W03,DEP-02,deposition,scratch,0.0238,-72.85,32.44,2024-01-09T03:18:12
D-0000371,W2401-0048,W2401-0048-W19,DEP-02,deposition,scratch,0.0764,95.87,127.92,2024-01-09T04:50:12
D-0000372,W2401-0048,W2401-0048-W20,DEP-02,deposition,void,0.0494,-82.34,-129.59,2024-01-09T05:07:12
D-0000373,W2401-0048,W2401-0048-W19,DEP-02,deposition,void,0.0196,-25.46,30.69,2024-01-09T06:20:12
D-0000374,W2401-0049,W2401-0049-W04,IMP-02,implant,void,0.0406,-119.33,-84.55,2024-01-09T08:32:00
D-0000375,W2401-0049,W2401-0049-W02,IMP-02,implant,void,0.0557,-75.02,98.61,2024-01-09T10:34:00
D-0000376,W2401-0049,W2401-0049-W11,IMP-02,implant,void,0.0269,56.29,4.59,2024-01-09T09:50:00
D-0000377,W2401-0049,W2401-0049-W20,IMP-02,implant,scratch,0.0555,-115.05,32.94,2024-01-09T10:45:00
D-0000378,W2401-0049,W2401-0049-W01,IMP-02,implant,particle,0.0758,-70.29,114.26,2024-01-09T10:08:00
D-0000379,W2401-0049,W2401-0049-W05,IMP-02,implant,particle,0.0474,4.64,95.3,2024-01-09T09:37:00
D-0000380,W2401-0050,W2401-0050-W04,IMP-01,implant,particle,0.0144,-101.81,49.28,2024-01-09T11:07:30
D-0000381,W2401-0050,W2401-0050-W21,IMP-01,implant,etch_pit,0.0602,-120.67,128.4,2024-01-09T13:19:30
D-0000382,W2401-0050,W2401-0050-W03,IMP-01,implant,scratch,0.0647,74.78,21.33,2024-01-09T13:32:30
D-0000383,W2401-0050,W2401-0050-W17,IMP-01,implant,etch_pit,0.0724,-15.32,-105.31,2024-01-09T11:28:30
D-0000384,W2401-0050,W2401-0050-W03,IMP-01,implant,patterning_defect,0.087,68.83,11.18,2024-01-09T13:40:30
D-0000385,W2401-0051,W2401-0051-W10,ETCH-02,etch,patterning_defect,0.0507,93.97,104.72,2024-01-09T16:49:32
D-0000386,W2401-0051,W2401-0051-W13,ETCH-02,etch,etch_pit,0.0343,-107.8,76.83,2024-01-09T16:25:32
D-0000387,W2401-0051,W2401-0051-W12,ETCH-02,etch,void,0.069,-79.52,143.89,2024-01-09T16:39:32
D-0000388,W2401-0051,W2401-0051-W12,ETCH-02,etch,void,0.0109,-97.57,92.94,2024-01-09T15:36:32
D-0000389,W2401-0051,W2401-0051-W18,ETCH-02,etch,particle,0.0479,-7.96,-121.08,2024-01-09T15:16:32
D-0000390,W2401-0051,W2401-0051-W07,ETCH-02,etch,void,0.0168,28.51,-121.73,2024-01-09T17:15:32
D-0000391,W2401-0051,W2401-0051-W22,ETCH-02,etch,particle,0.0226,116.52,51.95,2024-01-09T17:01:32
D-0000392,W2401-0051,W2401-0051-W09,ETCH-02,etch,etch_pit,0.058,-22.8,120.34,2024-01-09T15:08:32
D-0000393,W2401-0052,W2401-0052-W24,IMP-01,implant,etch_pit,0.0563,148.72,128.2,2024-01-09T20:15:21
D-0000394,W2401-0052,W2401-0052-W22,IMP-01,implant,bridge,0.0314,26.47,-80.66,2024-01-09T18:43:21
D-0000395,W2401-0052,W2401-0052-W09,IMP-01,implant,patterning_defect,0.0171,24.13,-115.48,2024-01-09T20:02:21
D-0000396,W2401-0052,W2401-0052-W02,IMP-01,implant,void,0.0541,-75.06,-3.72,2024-01-09T21:05:21
D-0000397,W2401-0052,W2401-0052-W23,IMP-01,implant,bridge,0.0279,66.41,-43.5,2024-01-09T21:32:21
D-0000398,W2401-0052,W2401-0052-W15,IMP-01,implant,bridge,0.0787,47.27,42.07,2024-01-09T18:59:21
D-0000399,W2401-0052,W2401-0052-W10,IMP-01,implant,bridge,0.0808,127.02,60.2,2024-01-09T19:25:21
D-0000400,W2401-0053,W2401-0053-W13,LIT-01,litho,particle,0.3801,129.8,-21.07,2024-01-09T23:29:20
D-0000401,W2401-0053,W2401-0053-W15,LIT-01,litho,particle,0.2379,-16.7,-103.42,2024-01-09T23:47:20
D-0000402,W2401-0053,W2401-0053-W04,LIT-01,litho,particle,0.24,129.16,23.84,2024-01-09T23:23:20
D-0000403,W2401-0053,W2401-0053-W21,LIT-01,litho,particle,0.3357,-111.73,0.75,2024-01-10T00:47:20
D-0000404,W2401-0053,W2401-0053-W25,LIT-01,litho,particle,0.3337,9.75,0.54,2024-01-10T00:58:20
D-0000405,W2401-0053,W2401-0053-W02,LIT-01,litho,bridge,0.2344,-71.96,-6.1,2024-01-10T01:33:20
D-0000406,W2401-0053,W2401-0053-W17,LIT-01,litho,particle,0.3439,-22.38,36.73,2024-01-09T22:37:20
D-0000407,W2401-0053,W2401-0053-W03,LIT-01,litho,particle,0.2536,98.25,25.78,2024-01-10T01:34:20
D-0000408,W2401-0053,W2401-0053-W24,LIT-01,litho,particle,0.3653,145.17,41.75,2024-01-09T23:02:20
D-0000409,W2401-0053,W2401-0053-W07,LIT-01,litho,scratch,0.227,-85.42,65.47,2024-01-09T22:21:20
D-0000410,W2401-0053,W2401-0053-W11,LIT-01,litho,particle,0.2622,124.67,-53.28,2024-01-10T00:31:20
D-0000411,W2401-0053,W2401-0053-W04,LIT-01,litho,particle,0.3949,59.7,122.18,2024-01-09T23:53:20
D-0000412,W2401-0053,W2401-0053-W09,LIT-01,litho,void,0.3239,-70.87,34.65,2024-01-10T00:10:20
D-0000413,W2401-0053,W2401-0053-W11,LIT-01,litho,scratch,0.4183,58.71,-67.47,2024-01-10T01:42:20
D-0000414,W2401-0053,W2401-0053-W19,LIT-01,litho,particle,0.4113,-8.93,71.62,2024-01-10T01:32:20
D-0000415,W2401-0053,W2401-0053-W03,LIT-01,litho,void,0.2317,-71.91,11.4,2024-01-10T01:33:20
D-0000416,W2401-0053,W2401-0053-W18,LIT-01,litho,particle,0.3367,136.01,68.39,2024-01-10T00:03:20
D-0000417,W2401-0053,W2401-0053-W15,LIT-01,litho,bridge,0.2364,-68.09,-17.03,2024-01-10T00:06:20
D-0000418,W2401-0054,W2401-0054-W04,CMP-02,cmp,bridge,0.2008,36.52,124.9,2024-01-10T04:59:50
D-0000419,W2401-0054,W2401-0054-W13,CMP-02,cmp,patterning_defect,0.1655,34.71,11.44,2024-01-10T05:45:50
D-0000420,W2401-0054,W2401-0054-W08,CMP-02,cmp,bridge,0.1698,58.55,14.77,2024-01-10T03:38:50
D-0000421,W2401-0054,W2401-0054-W17,CMP-02,cmp,scratch,0.1375,116.97,-122.09,2024-01-10T03:46:50
D-0000422,W2401-0054,W2401-0054-W19,CMP-02,cmp,particle,0.1376,47.65,-116.03,2024-01-10T04:56:50
D-0000423,W2401-0054,W2401-0054-W05,CMP-02,cmp,bridge,0.1815,-131.54,55.86,2024-01-10T04:21:50
D-0000424,W2401-0054,W2401-0054-W12,CMP-02,cmp,particle,0.2114,115.97,-135.74,2024-01-10T02:48:50
D-0000425,W2401-0054,W2401-0054-W03,CMP-02,cmp,void,0.1507,68.0,-81.33,2024-01-10T04:51:50
D-0000426,W2401-0054,W2401-0054-W18,CMP-02,cmp,bridge,0.1666,-31.32,-23.47,2024-01-10T03:22:50
D-0000427,W2401-0054,W2401-0054-W14,CMP-02,cmp,patterning_defect,0.1777,-119.2,23.62,2024-01-10T03:42:50
D-0000428,W2401-0055,W2401-0055-W20,CMP-01,cmp,particle,0.1583,-134.35,28.05,2024-01-10T09:20:54
D-0000429,W2401-0055,W2401-0055-W19,CMP-01,cmp,scratch,0.1163,9.05,23.95,2024-01-10T07:19:54
D-0000430,W2401-0055,W2401-0055-W02,CMP-01,cmp,particle,0.1452,-37.24,108.82,2024-01-10T09:55:54
D-0000431,W2401-0055,W2401-0055-W24,CMP-01,cmp,etch_pit,0.1736,-20.46,-26.68,2024-01-10T07:57:54
D-0000432,W2401-0055,W2401-0055-W14,CMP-01,cmp,particle,0.1017,86.57,-56.4,2024-01-10T08:22:54
D-0000433,W2401-0055,W2401-0055-W12,CMP-01,cmp,void,0.1532,11.18,-140.3,2024-01-10T08:29:54
D-0000434,W2401-0055,W2401-0055-W10,CMP-01,cmp,bridge,0.2158,-91.7,1.91,2024-01-10T09:09:54
D-0000435,W2401-0055,W2401-0055-W01,CMP-01,cmp,scratch,0.1291,84.1,-72.09,2024-01-10T08:17:54
D-0000436,W2401-0056,W2401-0056-W05,IMP-02,implant,etch_pit,0.0247,-24.22,59.78,2024-01-10T10:25:54
