reading_id,lot_id,tool_id,process_step,parameter_name,parameter_value,alert_flag,timestamp
SR-0000260,W2401-0026,DIFF-01,diffusion,anneal_time_min,27.763,0,2024-01-05T10:41:17
SR-0000261,W2401-0027,ETCH-01,etch,etch_temp_c,171.9999,0,2024-01-05T13:43:46
SR-0000262,W2401-0027,ETCH-01,etch,etch_temp_c,175.4091,0,2024-01-05T13:50:46
SR-0000263,W2401-0027,ETCH-01,etch,etch_pressure_mtorr,8.8731,0,2024-01-05T13:56:46
SR-0000264,W2401-0027,ETCH-01,etch,etch_pressure_mtorr,8.4432,0,2024-01-05T14:06:46
SR-0000265,W2401-0027,ETCH-01,etch,rf_power_w,373.3803,0,2024-01-05T14:12:46
SR-0000266,W2401-0027,ETCH-01,etch,rf_power_w,391.3754,0,2024-01-05T14:23:46
SR-0000267,W2401-0027,ETCH-01,etch,gas_flow_sccm,50.1238,0,2024-01-05T14:29:46
SR-0000268,W2401-0027,ETCH-01,etch,gas_flow_sccm,52.6528,0,2024-01-05T14:38:46
SR-0000269,W2401-0027,ETCH-01,etch,endpoint_time_s,115.8776,0,2024-01-05T14:45:46
SR-0000270,W2401-0027,ETCH-01,etch,endpoint_time_s,122.1111,0,2024-01-05T14:54:46
SR-0000271,W2401-0028,DIFF-01,diffusion,furnace_temp_c,937.2658,0,2024-01-05T17:53:54
SR-0000272,W2401-0028,DIFF-01,diffusion,furnace_temp_c,953.3359,0,2024-01-05T17:59:54
SR-0000273,W2401-0028,DIFF-01,diffusion,ramp_rate_c_min,10.6801,0,2024-01-05T18:07:54
SR-0000274,W2401-0028,DIFF-01,diffusion,ramp_rate_c_min,9.9764,0,2024-01-05T18:14:54
SR-0000275,W2401-0028,DIFF-01,diffusion,ambient_pressure_torr,758.9961,0,2024-01-05T18:25:54
SR-0000276,W2401-0028,DIFF-01,diffusion,ambient_pressure_torr,759.715,0,2024-01-05T18:31:54
SR-0000277,W2401-0028,DIFF-01,diffusion,gas_ratio,2.077,0,2024-01-05T18:40:54
SR-0000278,W2401-0028,DIFF-01,diffusion,gas_ratio,2.112,0,2024-01-05T18:47:54
SR-0000279,W2401-0028,DIFF-01,diffusion,anneal_time_min,30.0795,0,2024-01-05T18:54:54
SR-0000280,W2401-0028,DIFF-01,diffusion,anneal_time_min,31.0041,0,2024-01-05T19:02:54
SR-0000281,W2401-0029,ETCH-01,etch,etch_temp_c,177.1779,0,2024-01-05T22:09:59
SR-0000282,W2401-0029,ETCH-01,etch,etch_temp_c,171.0949,0,2024-01-05T22:17:59
SR-0000283,W2401-0029,ETCH-01,etch,etch_pressure_mtorr,8.0387,0,2024-01-05T22:23:59
SR-0000284,W2401-0029,ETCH-01,etch,etch_pressure_mtorr,8.0928,0,2024-01-05T22:32:59
SR-0000285,W2401-0029,ETCH-01,etch,rf_power_w,367.1788,0,2024-01-05T22:40:59
SR-0000286,W2401-0029,ETCH-01,etch,rf_power_w,353.8701,0,2024-01-05T22:48:59
SR-0000287,W2401-0029,ETCH-01,etch,gas_flow_sccm,49.5464,0,2024-01-05T22:58:59
SR-0000288,W2401-0029,ETCH-01,etch,gas_flow_sccm,48.0412,0,2024-01-05T23:05:59
SR-0000289,W2401-0029,ETCH-01,etch,endpoint_time_s,118.6411,0,2024-01-05T23:12:59
SR-0000290,W2401-0029,ETCH-01,etch,endpoint_time_s,125.4848,0,2024-01-05T23:21:59
SR-0000291,W2401-0030,IMP-01,implant,beam_current_ma,9.5065,0,2024-01-06T02:31:48
SR-0000292,W2401-0030,IMP-01,implant,beam_current_ma,9.6688,0,2024-01-06T02:40:48
SR-0000293,W2401-0030,IMP-01,implant,beam_energy_kev,54.718,0,2024-01-06T02:45:48
SR-0000294,W2401-0030,IMP-01,implant,beam_energy_kev,51.3847,0,2024-01-06T02:54:48
SR-0000295,W2401-0030,IMP-01,implant,scan_speed_mm_s,103.0412,0,2024-01-06T03:02:48
SR-0000296,W2401-0030,IMP-01,implant,scan_speed_mm_s,107.3232,0,2024-01-06T03:11:48
SR-0000297,W2401-0030,IMP-01,implant,dose_uniformity_pct,98.3066,0,2024-01-06T03:20:48
SR-0000298,W2401-0030,IMP-01,implant,dose_uniformity_pct,99.5401,0,2024-01-06T03:28:48
SR-0000299,W2401-0030,IMP-01,implant,tilt_angle_deg,6.7572,0,2024-01-06T03:35:48
SR-0000300,W2401-0030,IMP-01,implant,tilt_angle_deg,6.8421,0,2024-01-06T03:43:48
SR-0000301,W2401-0031,ETCH-01,etch,etch_temp_c,174.3881,0,2024-01-06T06:46:30
SR-0000302,W2401-0031,ETCH-01,etch,etch_temp_c,172.493,0,2024-01-06T06:52:30
SR-0000303,W2401-0031,ETCH-01,etch,etch_pressure_mtorr,8.0347,0,2024-01-06T07:01:30
SR-0000304,W2401-0031,ETCH-01,etch,etch_pressure_mtorr,6.788,0,2024-01-06T07:08:30
SR-0000305,W2401-0031,ETCH-01,etch,rf_power_w,376.8175,0,2024-01-06T07:15:30
SR-0000306,W2401-0031,ETCH-01,etch,rf_power_w,372.7912,0,2024-01-06T07:24:30
SR-0000307,W2401-0031,ETCH-01,etch,gas_flow_sccm,49.0152,0,2024-01-06T07:34:30
SR-0000308,W2401-0031,ETCH-01,etch,gas_flow_sccm,50.6956,0,2024-01-06T07:42:30
SR-0000309,W2401-0031,ETCH-01,etch,endpoint_time_s,117.0874,0,2024-01-06T07:47:30
SR-0000310,W2401-0031,ETCH-01,etch,endpoint_time_s,119.9436,0,2024-01-06T07:58:30
SR-0000311,W2401-0032,LIT-02,litho,exposure_energy_mj,24.7111,0,2024-01-06T10:32:13
SR-0000312,W2401-0032,LIT-02,litho,exposure_energy_mj,25.1895,0,2024-01-06T10:39:13
SR-0000313,W2401-0032,LIT-02,litho,focus_offset_nm,0.184,0,2024-01-06T10:48:13
SR-0000314,W2401-0032,LIT-02,litho,focus_offset_nm,-2.4439,0,2024-01-06T10:55:13
SR-0000315,W2401-0032,LIT-02,litho,stage_temp_c,21.9066,0,2024-01-06T11:04:13
SR-0000316,W2401-0032,LIT-02,litho,stage_temp_c,21.8168,0,2024-01-06T11:13:13
SR-0000317,W2401-0032,LIT-02,litho,humidity_pct,46.8018,0,2024-01-06T11:21:13
SR-0000318,W2401-0032,LIT-02,litho,humidity_pct,43.7923,0,2024-01-06T11:26:13
SR-0000319,W2401-0032,LIT-02,litho,dose_uniformity_pct,98.9541,0,2024-01-06T11:34:13
SR-0000320,W2401-0032,LIT-02,litho,dose_uniformity_pct,98.0624,0,2024-01-06T11:42:13
SR-0000321,W2401-0033,LIT-01,litho,exposure_energy_mj,24.4613,0,2024-01-06T14:03:15
SR-0000322,W2401-0033,LIT-01,litho,exposure_energy_mj,24.6298,0,2024-01-06T14:13:15
SR-0000323,W2401-0033,LIT-01,litho,focus_offset_nm,1.8434,0,2024-01-06T14:21:15
SR-0000324,W2401-0033,LIT-01,litho,focus_offset_nm,-1.2752,0,2024-01-06T14:30:15
SR-0000325,W2401-0033,LIT-01,litho,stage_temp_c,21.8991,0,2024-01-06T14:38:15
SR-0000326,W2401-0033,LIT-01,litho,stage_temp_c,21.7675,0,2024-01-06T14:46:15
SR-0000327,W2401-0033,LIT-01,litho,humidity_pct,47.7011,0,2024-01-06T14:52:15
SR-0000328,W2401-0033,LIT-01,litho,humidity_pct,43.4112,0,2024-01-06T15:02:15
SR-0000329,W2401-0033,LIT-01,litho,dose_uniformity_pct,98.4435,0,2024-01-06T15:09:15
SR-0000330,W2401-0033,LIT-01,litho,dose_uniformity_pct,98.7702,0,2024-01-06T15:17:15
SR-0000331,W2401-0034,ETCH-02,etch,etch_temp_c,174.5852,0,2024-01-06T17:57:19
SR-0000332,W2401-0034,ETCH-02,etch,etch_temp_c,171.3959,0,2024-01-06T18:05:19
SR-0000333,W2401-0034,ETCH-02,etch,etch_pressure_mtorr,7.79,0,2024-01-06T18:13:19
SR-0000334,W2401-0034,ETCH-02,etch,etch_pressure_mtorr,8.6734,0,2024-01-06T18:21:19
SR-0000335,W2401-0034,ETCH-02,etch,rf_power_w,380.6387,0,2024-01-06T18:31:19
SR-0000336,W2401-0034,ETCH-02,etch,rf_power_w,386.1275,0,2024-01-06T18:39:19
SR-0000337,W2401-0034,ETCH-02,etch,gas_flow_sccm,53.1864,0,2024-01-06T18:46:19
SR-0000338,W2401-0034,ETCH-02,etch,gas_flow_sccm,47.5412,0,2024-01-06T18:54:19
SR-0000339,W2401-0034,ETCH-02,etch,endpoint_time_s,123.7587,0,2024-01-06T19:02:19
SR-0000340,W2401-0034,ETCH-02,etch,endpoint_time_s,122.7909,0,2024-01-06T19:11:19
SR-0000341,W2401-0035,DEP-02,deposition,dep_temp_c,306.3389,0,2024-01-06T21:44:13
SR-0000342,W2401-0035,DEP-02,deposition,dep_temp_c,305.604,0,2024-01-06T21:51:13
SR-0000343,W2401-0035,DEP-02,deposition,dep_pressure_mtorr,5.295,0,2024-01-06T22:02:13
SR-0000344,W2401-0035,DEP-02,deposition,dep_pressure_mtorr,4.9281,0,2024-01-06T22:07:13
SR-0000345,W2401-0035,DEP-02,deposition,rf_power_w,375.3877,0,2024-01-06T22:17:13
SR-0000346,W2401-0035,DEP-02,deposition,rf_power_w,399.6746,0,2024-01-06T22:26:13
SR-0000347,W2401-0035,DEP-02,deposition,precursor_flow_sccm,31.3958,0,2024-01-06T22:33:13
SR-0000348,W2401-0035,DEP-02,deposition,precursor_flow_sccm,28.605,0,2024-01-06T22:40:13
SR-0000349,W2401-0035,DEP-02,deposition,film_thickness_nm,51.1663,0,2024-01-06T22:47:13
SR-0000350,W2401-0035,DEP-02,deposition,film_thickness_nm,49.9167,0,2024-01-06T22:56:13
SR-0000351,W2401-0036,LIT-03,litho,exposure_energy_mj,25.1856,0,2024-01-07T01:26:37
SR-0000352,W2401-0036,LIT-03,litho,exposure_energy_mj,24.5557,0,2024-01-07T01:34:37
SR-0000353,W2401-0036,LIT-03,litho,focus_offset_nm,0.1583,0,2024-01-07T01:41:37
SR-0000354,W2401-0036,LIT-03,litho,focus_offset_nm,-1.7451,0,2024-01-07T01:50:37
SR-0000355,W2401-0036,LIT-03,litho,stage_temp_c,21.9238,0,2024-01-07T01:59:37
SR-0000356,W2401-0036,LIT-03,litho,stage_temp_c,22.0848,0,2024-01-07T02:05:37
SR-0000357,W2401-0036,LIT-03,litho,humidity_pct,47.2681,0,2024-01-07T02:15:37
SR-0000358,W2401-0036,LIT-03,litho,humidity_pct,44.5275,0,2024-01-07T02:22:37
SR-0000359,W2401-0036,LIT-03,litho,dose_uniformity_pct,98.9653,0,2024-01-07T02:31:37
SR-0000360,W2401-0036,LIT-03,litho,dose_uniformity_pct,98.0414,0,2024-01-07T02:38:37
SR-0000361,W2401-0037,LIT-01,litho,exposure_energy_mj,25.109,0,2024-01-07T05:01:16
SR-0000362,W2401-0037,LIT-01,litho,exposure_energy_mj,24.7054,0,2024-01-07T05:06:16
SR-0000363,W2401-0037,LIT-01,litho,focus_offset_nm,-0.3967,0,2024-01-07T05:16:16
SR-0000364,W2401-0037,LIT-01,litho,focus_offset_nm,0.6933,0,2024-01-07T05:23:16
SR-0000365,W2401-0037,LIT-01,litho,stage_temp_c,21.9148,0,2024-01-07T05:32:16
SR-0000366,W2401-0037,LIT-01,litho,stage_temp_c,21.971,0,2024-01-07T05:38:16
SR-0000367,W2401-0037,LIT-01,litho,humidity_pct,40.8115,0,2024-01-07T05:46:16
SR-0000368,W2401-0037,LIT-01,litho,humidity_pct,47.4832,0,2024-01-07T05:57:16
SR-0000369,W2401-0037,LIT-01,litho,dose_uniformity_pct,97.9272,0,2024-01-07T06:03:16
SR-0000370,W2401-0037,LIT-01,litho,dose_uniformity_pct,99.0267,0,2024-01-07T06:13:16
SR-0000371,W2401-0038,ETCH-01,etch,etch_temp_c,172.8901,0,2024-01-07T08:38:43
SR-0000372,W2401-0038,ETCH-01,etch,etch_temp_c,173.5814,0,2024-01-07T08:47:43
SR-0000373,W2401-0038,ETCH-01,etch,etch_pressure_mtorr,8.2654,0,2024-01-07T08:54:43
SR-0000374,W2401-0038,ETCH-01,etch,etch_pressure_mtorr,7.4171,0,2024-01-07T09:04:43
SR-0000375,W2401-0038,ETCH-01,etch,rf_power_w,383.9436,0,2024-01-07T09:11:43
SR-0000376,W2401-0038,ETCH-01,etch,rf_power_w,357.8882,0,2024-01-07T09:18:43
SR-0000377,W2401-0038,ETCH-01,etch,gas_flow_sccm,49.9599,0,2024-01-07T09:26:43
SR-0000378,W2401-0038,ETCH-01,etch,gas_flow_sccm,48.8144,0,2024-01-07T09:34:43
SR-0000379,W2401-0038,ETCH-01,etch,endpoint_time_s,121.0415,0,2024-01-07T09:44:43
SR-0000380,W2401-0038,ETCH-01,etch,endpoint_time_s,121.3327,0,2024-01-07T09:52:43
SR-0000381,W2401-0039,CMP-01,cmp,polish_pressure_psi,3.4786,0,2024-01-07T12:49:14
SR-0000382,W2401-0039,CMP-01,cmp,polish_pressure_psi,3.6773,0,2024-01-07T12:56:14
SR-0000383,W2401-0039,CMP-01,cmp,platen_speed_rpm,91.8476,0,2024-01-07T13:05:14
SR-0000384,W2401-0039,CMP-01,cmp,platen_speed_rpm,81.2025,0,2024-01-07T13:15:14
SR-0000385,W2401-0039,CMP-01,cmp,slurry_flow_ml_min,198.0144,0,2024-01-07T13:23:14
SR-0000386,W2401-0039,CMP-01,cmp,slurry_flow_ml_min,217.9679,0,2024-01-07T13:28:14
SR-0000387,W2401-0039,CMP-01,cmp,removal_rate_ang_min,1449.0566,0,2024-01-07T13:38:14
SR-0000388,W2401-0039,CMP-01,cmp,removal_rate_ang_min,1604.7593,0,2024-01-07T13:46:14
SR-0000389,W2401-0039,CMP-01,cmp,friction_coeff,0.3976,0,2024-01-07T13:54:14
SR-0000390,W2401-0039,CMP-01,cmp,friction_coeff,0.3157,0,2024-01-07T14:03:14
SR-0000391,W2401-0040,DEP-01,deposition,dep_temp_c,296.9189,0,2024-01-07T16:46:23
SR-0000392,W2401-0040,DEP-01,deposition,dep_temp_c,295.1768,0,2024-01-07T16:51:23
SR-0000393,W2401-0040,DEP-01,deposition,dep_pressure_mtorr,5.327,0,2024-01-07T17:01:23
SR-0000394,W2401-0040,DEP-01,deposition,dep_pressure_mtorr,4.5336,0,2024-01-07T17:10:23
SR-0000395,W2401-0040,DEP-01,deposition,rf_power_w,402.9361,0,2024-01-07T17:17:23
SR-0000396,W2401-0040,DEP-01,deposition,rf_power_w,385.6579,0,2024-01-07T17:26:23
SR-0000397,W2401-0040,DEP-01,deposition,precursor_flow_sccm,28.7414,0,2024-01-07T17:31:23
SR-0000398,W2401-0040,DEP-01,deposition,precursor_flow_sccm,29.1795,0,2024-01-07T17:40:23
SR-0000399,W2401-0040,DEP-01,deposition,film_thickness_nm,49.9937,0,2024-01-07T17:48:23
SR-0000400,W2401-0040,DEP-01,deposition,film_thickness_nm,51.271,0,2024-01-07T17:56:23
SR-0000401,W2401-0041,ETCH-03,etch,etch_temp_c,177.0063,0,2024-01-07T20:28:42
SR-0000402,W2401-0041,ETCH-03,etch,etch_temp_c,176.0987,0,2024-01-07T20:35:42
SR-0000403,W2401-0041,ETCH-03,etch,etch_pressure_mtorr,8.4374,0,2024-01-07T20:44:42
SR-0000404,W2401-0041,ETCH-03,etch,etch_pressure_mtorr,7.6152,0,2024-01-07T20:51:42
SR-0000405,W2401-0041,ETCH-03,etch,rf_power_w,386.8645,0,2024-01-07T21:02:42
SR-0000406,W2401-0041,ETCH-03,etch,rf_power_w,372.2454,0,2024-01-07T21:08:42
SR-0000407,W2401-0041,ETCH-03,etch,gas_flow_sccm,47.9635,0,2024-01-07T21:18:42
SR-0000408,W2401-0041,ETCH-03,etch,gas_flow_sccm,50.5881,0,2024-01-07T21:24:42
SR-0000409,W2401-0041,ETCH-03,etch,endpoint_time_s,120.2087,0,2024-01-07T21:32:42
SR-0000410,W2401-0041,ETCH-03,etch,endpoint_time_s,119.0292,0,2024-01-07T21:40:42
SR-0000411,W2401-0042,CMP-01,cmp,polish_pressure_psi,3.4589,0,2024-01-08T00:53:51
SR-0000412,W2401-0042,CMP-01,cmp,polish_pressure_psi,3.7269,0,2024-01-08T01:04:51
SR-0000413,W2401-0042,CMP-01,cmp,platen_speed_rpm,99.7802,0,2024-01-08T01:09:51
SR-0000414,W2401-0042,CMP-01,cmp,platen_speed_rpm,95.8293,0,2024-01-08T01:19:51
SR-0000415,W2401-0042,CMP-01,cmp,slurry_flow_ml_min,188.8444,0,2024-01-08T01:25:51
SR-0000416,W2401-0042,CMP-01,cmp,slurry_flow_ml_min,202.8459,0,2024-01-08T01:36:51
SR-0000417,W2401-0042,CMP-01,cmp,removal_rate_ang_min,1566.7924,0,2024-01-08T01:44:51
SR-0000418,W2401-0042,CMP-01,cmp,removal_rate_ang_min,1545.0789,0,2024-01-08T01:50:51
SR-0000419,W2401-0042,CMP-01,cmp,friction_coeff,0.3996,0,2024-01-08T01:58:51
SR-0000420,W2401-0042,CMP-01,cmp,friction_coeff,0.3243,0,2024-01-08T02:06:51
SR-0000421,W2401-0043,ETCH-02,etch,etch_temp_c,172.4919,0,2024-01-08T04:38:38
SR-0000422,W2401-0043,ETCH-02,etch,etch_temp_c,178.5704,0,2024-01-08T04:44:38
SR-0000423,W2401-0043,ETCH-02,etch,etch_pressure_mtorr,7.6842,0,2024-01-08T04:53:38
SR-0000424,W2401-0043,ETCH-02,etch,etch_pressure_mtorr,7.808,0,2024-01-08T05:00:38
SR-0000425,W2401-0043,ETCH-02,etch,rf_power_w,385.5335,0,2024-01-08T05:09:38
SR-0000426,W2401-0043,ETCH-02,etch,rf_power_w,347.4664,0,2024-01-08T05:19:38
SR-0000427,W2401-0043,ETCH-02,etch,gas_flow_sccm,49.3768,0,2024-01-08T05:25:38
SR-0000428,W2401-0043,ETCH-02,etch,gas_flow_sccm,49.0148,0,2024-01-08T05:32:38
SR-0000429,W2401-0043,ETCH-02,etch,endpoint_time_s,118.0767,0,2024-01-08T05:40:38
SR-0000430,W2401-0043,ETCH-02,etch,endpoint_time_s,126.1159,0,2024-01-08T05:48:38
SR-0000431,W2401-0044,DIFF-01,diffusion,furnace_temp_c,954.0555,0,2024-01-08T08:59:40
SR-0000432,W2401-0044,DIFF-01,diffusion,furnace_temp_c,945.2365,0,2024-01-08T09:04:40
SR-0000433,W2401-0044,DIFF-01,diffusion,ramp_rate_c_min,9.9336,0,2024-01-08T09:15:40
SR-0000434,W2401-0044,DIFF-01,diffusion,ramp_rate_c_min,10.1157,0,2024-01-08T09:23:40
SR-0000435,W2401-0044,DIFF-01,diffusion,ambient_pressure_torr,763.5712,0,2024-01-08T09:30:40
SR-0000436,W2401-0044,DIFF-01,diffusion,ambient_pressure_torr,757.2122,0,2024-01-08T09:36:40
SR-0000437,W2401-0044,DIFF-01,diffusion,gas_ratio,1.9127,0,2024-01-08T09:47:40
SR-0000438,W2401-0044,DIFF-01,diffusion,gas_ratio,2.0759,0,2024-01-08T09:53:40
SR-0000439,W2401-0044,DIFF-01,diffusion,anneal_time_min,31.6979,0,2024-01-08T10:00:40
SR-0000440,W2401-0044,DIFF-01,diffusion,anneal_time_min,29.1508,0,2024-01-08T10:11:40
SR-0000441,W2401-0045,DEP-01,deposition,dep_temp_c,310.0088,0,2024-01-08T13:25:00
SR-0000442,W2401-0045,DEP-01,deposition,dep_temp_c,302.9376,0,2024-01-08T13:31:00
SR-0000443,W2401-0045,DEP-01,deposition,dep_pressure_mtorr,5.4373,0,2024-01-08T13:39:00
SR-0000444,W2401-0045,DEP-01,deposition,dep_pressure_mtorr,4.7114,0,2024-01-08T13:48:00
SR-0000445,W2401-0045,DEP-01,deposition,rf_power_w,378.1988,0,2024-01-08T13:57:00
SR-0000446,W2401-0045,DEP-01,deposition,rf_power_w,374.015,0,2024-01-08T14:06:00
SR-0000447,W2401-0045,DEP-01,deposition,precursor_flow_sccm,30.3859,0,2024-01-08T14:13:00
SR-0000448,W2401-0045,DEP-01,deposition,precursor_flow_sccm,29.8681,0,2024-01-08T14:21:00
SR-0000449,W2401-0045,DEP-01,deposition,film_thickness_nm,51.2363,0,2024-01-08T14:29:00
SR-0000450,W2401-0045,DEP-01,deposition,film_thickness_nm,51.0052,0,2024-01-08T14:36:00
SR-0000451,W2401-0046,ETCH-03,etch,etch_temp_c,174.8445,0,2024-01-08T17:08:38
SR-0000452,W2401-0046,ETCH-03,etch,etch_temp_c,171.3723,0,2024-01-08T17:14:38
SR-0000453,W2401-0046,ETCH-03,etch,etch_pressure_mtorr,7.7947,0,2024-01-08T17:23:38
SR-0000454,W2401-0046,ETCH-03,etch,etch_pressure_mtorr,7.4642,0,2024-01-08T17:31:38
SR-0000455,W2401-0046,ETCH-03,etch,rf_power_w,373.7416,0,2024-01-08T17:39:38
SR-0000456,W2401-0046,ETCH-03,etch,rf_power_w,382.289,0,2024-01-08T17:46:38
SR-0000457,W2401-0046,ETCH-03,etch,gas_flow_sccm,48.0079,0,2024-01-08T17:53:38
SR-0000458,W2401-0046,ETCH-03,etch,gas_flow_sccm,49.9701,0,2024-01-08T18:02:38
SR-0000459,W2401-0046,ETCH-03,etch,endpoint_time_s,114.5615,0,2024-01-08T18:09:38
SR-0000460,W2401-0046,ETCH-03,etch,endpoint_time_s,121.1203,0,2024-01-08T18:19:38
SR-0000461,W2401-0047,LIT-01,litho,exposure_energy_mj,25.4933,0,2024-01-08T21:05:58
SR-0000462,W2401-0047,LIT-01,litho,exposure_energy_mj,25.6874,0,2024-01-08T21:13:58
SR-0000463,W2401-0047,LIT-01,litho,focus_offset_nm,4.3774,0,2024-01-08T21:21:58
SR-0000464,W2401-0047,LIT-01,litho,focus_offset_nm,1.0036,0,2024-01-08T21:32:58
SR-0000465,W2401-0047,LIT-01,litho,stage_temp_c,21.7976,0,2024-01-08T21:37:58
SR-0000466,W2401-0047,LIT-01,litho,stage_temp_c,22.1303,0,2024-01-08T21:45:58
SR-0000467,W2401-0047,LIT-01,litho,humidity_pct,45.8324,0,2024-01-08T21:53:58
SR-0000468,W2401-0047,LIT-01,litho,humidity_pct,43.894,0,2024-01-08T22:04:58
SR-0000469,W2401-0047,LIT-01,litho,dose_uniformity_pct,97.3596,0,2024-01-08T22:11:58
SR-0000470,W2401-0047,LIT-01,litho,dose_uniformity_pct,98.3389,0,2024-01-08T22:18:58
SR-0000471,W2401-0048,IMP-02,implant,beam_current_ma,9.345,0,2024-01-09T00:58:59
SR-0000472,W2401-0048,IMP-02,implant,beam_current_ma,9.6888,0,2024-01-09T01:05:59
SR-0000473,W2401-0048,IMP-02,implant,beam_energy_kev,50.5022,0,2024-01-09T01:12:59
SR-0000474,W2401-0048,IMP-02,implant,beam_energy_kev,52.6456,0,2024-01-09T01:20:59
SR-0000475,W2401-0048,IMP-02,implant,scan_speed_mm_s,101.4178,0,2024-01-09T01:28:59
SR-0000476,W2401-0048,IMP-02,implant,scan_speed_mm_s,97.8307,0,2024-01-09T01:35:59
SR-0000477,W2401-0048,IMP-02,implant,dose_uniformity_pct,98.0806,0,2024-01-09T01:44:59
SR-0000478,W2401-0048,IMP-02,implant,dose_uniformity_pct,98.8434,0,2024-01-09T01:54:59
SR-0000479,W2401-0048,IMP-02,implant,tilt_angle_deg,7.0834,0,2024-01-09T02:01:59
SR-0000480,W2401-0048,IMP-02,implant,tilt_angle_deg,6.9014,0,2024-01-09T02:08:59
SR-0000481,W2401-0049,DIFF-01,diffusion,furnace_temp_c,945.5371,0,2024-01-09T04:59:05
SR-0000482,W2401-0049,DIFF-01,diffusion,furnace_temp_c,949.8453,0,2024-01-09T05:07:05
SR-0000483,W2401-0049,DIFF-01,diffusion,ramp_rate_c_min,9.8121,0,2024-01-09T05:17:05
SR-0000484,W2401-0049,DIFF-01,diffusion,ramp_rate_c_min,9.9044,0,2024-01-09T05:25:05
SR-0000485,W2401-0049,DIFF-01,diffusion,ambient_pressure_torr,757.4691,0,2024-01-09T05:33:05
SR-0000486,W2401-0049,DIFF-01,diffusion,ambient_pressure_torr,761.5665,0,2024-01-09T05:40:05
SR-0000487,W2401-0049,DIFF-01,diffusion,gas_ratio,1.9816,0,2024-01-09T05:50:05
SR-0000488,W2401-0049,DIFF-01,diffusion,gas_ratio,2.1183,0,2024-01-09T05:57:05
SR-0000489,W2401-0049,DIFF-01,diffusion,anneal_time_min,28.8819,0,2024-01-09T06:04:05
SR-0000490,W2401-0049,DIFF-01,diffusion,anneal_time_min,29.208,0,2024-01-09T06:11:05
SR-0000491,W2401-0050,DEP-03,deposition,dep_temp_c,301.3071,0,2024-01-09T08:40:01
SR-0000492,W2401-0050,DEP-03,deposition,dep_temp_c,298.6639,0,2024-01-09T08:48:01
SR-0000493,W2401-0050,DEP-03,deposition,dep_pressure_mtorr,5.1264,0,2024-01-09T08:56:01
SR-0000494,W2401-0050,DEP-03,deposition,dep_pressure_mtorr,4.7319,0,2024-01-09T09:05:01
SR-0000495,W2401-0050,DEP-03,deposition,rf_power_w,343.3568,0,2024-01-09T09:11:01
SR-0000496,W2401-0050,DEP-03,deposition,rf_power_w,381.7952,0,2024-01-09T09:21:01
SR-0000497,W2401-0050,DEP-03,deposition,precursor_flow_sccm,26.1798,0,2024-01-09T09:29:01
SR-0000498,W2401-0050,DEP-03,deposition,precursor_flow_sccm,32.3764,0,2024-01-09T09:37:01
SR-0000499,W2401-0050,DEP-03,deposition,film_thickness_nm,48.7952,0,2024-01-09T09:42:01
SR-0000500,W2401-0050,DEP-03,deposition,film_thickness_nm,49.9518,0,2024-01-09T09:51:01
SR-0000501,W2401-0051,DEP-02,deposition,dep_temp_c,304.9051,0,2024-01-09T12:34:48
SR-0000502,W2401-0051,DEP-02,deposition,dep_temp_c,301.5984,0,2024-01-09T12:43:48
SR-0000503,W2401-0051,DEP-02,deposition,dep_pressure_mtorr,4.7059,0,2024-01-09T12:49:48
SR-0000504,W2401-0051,DEP-02,deposition,dep_pressure_mtorr,4.9287,0,2024-01-09T12:59:48
SR-0000505,W2401-0051,DEP-02,deposition,rf_power_w,368.8278,0,2024-01-09T13:05:48
SR-0000506,W2401-0051,DEP-02,deposition,rf_power_w,359.9277,0,2024-01-09T13:15:48
SR-0000507,W2401-0051,DEP-02,deposition,precursor_flow_sccm,31.479,0,2024-01-09T13:21:48
SR-0000508,W2401-0051,DEP-02,deposition,precursor_flow_sccm,29.1141,0,2024-01-09T13:31:48
SR-0000509,W2401-0051,DEP-02,deposition,film_thickness_nm,49.7893,0,2024-01-09T13:39:48
SR-0000510,W2401-0051,DEP-02,deposition,film_thickness_nm,50.2562,0,2024-01-09T13:46:48
SR-0000511,W2401-0052,DIFF-01,diffusion,furnace_temp_c,956.4024,0,2024-01-09T16:10:59
SR-0000512,W2401-0052,DIFF-01,diffusion,furnace_temp_c,946.663,0,2024-01-09T16:18:59
SR-0000513,W2401-0052,DIFF-01,diffusion,ramp_rate_c_min,10.0021,0,2024-01-09T16:27:59
SR-0000514,W2401-0052,DIFF-01,diffusion,ramp_rate_c_min,10.0903,0,2024-01-09T16:34:59
SR-0000515,W2401-0052,DIFF-01,diffusion,ambient_pressure_torr,761.2971,0,2024-01-09T16:43:59
SR-0000516,W2401-0052,DIFF-01,diffusion,ambient_pressure_torr,760.5291,0,2024-01-09T16:49:59
SR-0000517,W2401-0052,DIFF-01,diffusion,gas_ratio,2.0395,0,2024-01-09T17:00:59
SR-0000518,W2401-0052,DIFF-01,diffusion,gas_ratio,1.8717,0,2024-01-09T17:05:59
SR-0000519,W2401-0052,DIFF-01,diffusion,anneal_time_min,27.7704,0,2024-01-09T17:16:59
SR-0000520,W2401-0052,DIFF-01,diffusion,anneal_time_min,28.7986,0,2024-01-09T17:23:59
